indice_tiempo,reservas_internacionales_bcra_saldos,reservas_internacionales_bcra_prom_mensual_de_saldos_diarios,tipo_de_cambio_moneda_de_cada_momento,tipo_de_cambio_en_pesos_equivalentes,agregados_monetarios_en_pesos_bym_totales,agregados_monetarios_en_pesos_bym_en_circulacion,agregados_monetarios_en_pesos_bym_en_entidades,agregados_monetarios_en_pesos_bm,agregados_monetarios_en_pesos_m1,agregados_monetarios_en_pesos_m2,agregados_monetarios_en_pesos_m3,agregados_usd_m1,agregados_usd_m2,agregados_usd_m3,prestamos_totales_total,prestamos_totales_pesos,prestamos_totales_usd,prestamos_al_sector_privado_total,prestamos_al_sector_privado_pesos,prestamos_al_sector_privado_usd,prestamos_al_sector_publico_total,prestamos_al_sector_publico_pesos,prestamos_al_sector_publico_usd,depositos_totales_total,depositos_totales_pesos,depositos_totales_usd,depositos_al_sector_privado_total,depositos_al_sector_privado_pesos,depositos_al_sector_privado_usd,depositos_al_sector_publico_total,depositos_al_sector_publico_pesos,depositos_al_sector_publico_usd,tasa_interes_deposito_caja_de_ahorro_pesos,tasa_interes_deposito_caja_de_ahorro_usd,tasa_interes_deposito_plazo_fijo_30_59d_pesos,tasa_interes_deposito_plazo_fijo_30_59d_usd,tasa_interes_obligaciones_entidades_financieras_exterior,tasa_interes_prestamos_interfinancieros_hasta_15d_pesos,tasa_interes_prestamos_interfinancieros_hasta_15d_plazo_usd,tasa_interes_prestamos_empresas_primera_linea_30d_pesos,tasa_interes_prestamos_empresas_primera_linea_30d_plazo_usd,tasa_interes_adelantos_en_cc_sect_priv_no_financiero_pesos,tasa_interes_adelantos_en_cc_al_sect_priv_no_financiero_usd,tasa_interes_prestamos_hipot_sect_priv_5_10_anios_pesos,tasa_interes_prestamos_hipotecarios_sect_priv_5_10_anios_usd
1979-06-01,8276.6,,1320.0,1.32e-08,5.773279000000001e-05,4.164457e-05,1.6088220000000004e-05,0.00010608736,0.00011402911000000002,0.00013133031,0.00032515851000000006,,,,0.00034459997000000004,0.00030556981,3.903016e-05,0.00024968461,0.00021779556000000002,3.188905e-05,9.491536e-05,8.777425000000001e-05,7.14111e-06,0.00029341820000000006,0.00029341820000000006,,0.00025098031000000005,0.00025098031000000005,,4.243789e-05,4.243789e-05,,,,80.04,,,93.87,,,,,,,
1979-07-01,8641.7,,1373.0,1.3730000000000001e-08,6.325026000000001e-05,4.186669e-05,2.138357e-05,0.00010602783000000001,0.00012440029000000002,0.00014200641,0.00035617583,,,,0.00037641979000000006,0.00033725657,3.9163220000000006e-05,0.00027706099000000004,0.00024226003000000002,3.4800960000000005e-05,9.935880000000001e-05,9.499654000000001e-05,4.36226e-06,0.00032574040000000006,0.00032574040000000006,,0.00027589019000000004,0.00027589019000000004,,4.985021000000001e-05,4.985021000000001e-05,,,,83.76,,,84.46,,,,,,,
1979-08-01,8894.8,,1425.0,1.4250000000000002e-08,6.374911000000001e-05,4.45983e-05,1.9150810000000004e-05,0.00011046557000000002,0.00012804001000000001,0.00014604801,0.00038887051000000006,,,,0.0004110411700000001,0.00036843471000000004,4.260646000000001e-05,0.00030638686000000005,0.00026841073,3.7976130000000006e-05,0.00010465431000000001,0.00010002398000000002,4.630330000000001e-06,0.00035607647,0.00035607647,,0.00030253154,0.00030253154,,5.3544930000000005e-05,5.3544930000000005e-05,,,,87.6,,,83.66,,,,,,,
1979-09-01,9394.1,,1476.0,1.4760000000000001e-08,6.877998000000001e-05,4.698514e-05,2.179484e-05,0.0001253732,0.00013365845,0.00015231472000000002,0.00042091862000000007,,,,0.00044803709000000005,0.00040077367,4.726342000000001e-05,0.00033762639000000006,0.00029498442000000004,4.264197000000001e-05,0.0001104107,0.00010578925,4.6214500000000005e-06,0.00038847074,0.00038847074,,0.00033087824,0.00033087824,,5.759250000000001e-05,5.759250000000001e-05,,,,88.56,,,98.38,,,,,,,
1979-10-01,9875.8,,1526.0,1.5260000000000002e-08,7.318910000000001e-05,4.944594000000001e-05,2.3743160000000004e-05,0.00012437682000000002,0.00014741975000000002,0.00016737557000000002,0.00047002545000000005,,,,0.0005016945800000001,0.00044693360000000004,5.4760980000000005e-05,0.00037709205000000006,0.00032697265000000003,5.011940000000001e-05,0.00012460253000000002,0.00011996095000000001,4.64158e-06,0.0004356177700000001,0.0004356177700000001,,0.00037231423000000006,0.00037231423000000006,,6.330354000000001e-05,6.330354000000001e-05,,,,86.04,,,79.67,,,,,,,
1979-11-01,10080.8,,1575.0,1.5750000000000002e-08,8.252000000000002e-05,5.691200000000001e-05,2.5608000000000003e-05,0.0001304,0.000160282,0.00018367800000000003,0.000507891,,,,0.000547657,0.000486057,6.16e-05,0.00041735100000000005,0.000361091,5.626000000000001e-05,0.000130306,0.000124966,5.3400000000000005e-06,0.00046725200000000003,0.00046725200000000003,,0.000398732,0.000398732,,6.852000000000001e-05,6.852000000000001e-05,,,,74.52,,,74.29,,,,,,,
1979-12-01,10137.6,,1622.0,1.6220000000000002e-08,0.00010215,7.788800000000001e-05,2.4262000000000003e-05,0.00013175,0.00018682800000000002,0.000212544,0.000551607,,,,0.000604598,0.000536508,6.809000000000001e-05,0.00046458700000000003,0.000401927,6.266e-05,0.00014001100000000003,0.00013458100000000002,5.4300000000000005e-06,0.000490945,0.000490945,,0.00042365500000000005,0.00042365500000000005,,6.729e-05,6.729e-05,,,,71.04,,,86.05,,,,,,,
1980-01-01,10462.8,,1667.0,1.6670000000000003e-08,9.633000000000001e-05,7.1914e-05,2.4416000000000005e-05,0.00013153,0.000191144,0.00021828000000000003,0.0005921990000000001,,,,0.000654295,0.000580295,7.400000000000001e-05,0.000506117,0.00043788700000000003,6.823e-05,0.000148178,0.000142408,5.770000000000001e-06,0.000538535,0.000538535,,0.000465395,0.000465395,,7.314e-05,7.314e-05,,,,69.12,,,66.24,,,,,,,
1980-02-01,10550.3,,1710.0,1.71e-08,0.00010064000000000001,7.631e-05,2.4330000000000003e-05,0.00013249,0.00019569000000000002,0.00022576100000000002,0.0006274800000000001,,,,0.0006988250000000001,0.0006193050000000001,7.952000000000001e-05,0.0005444250000000001,0.00047076500000000005,7.366000000000001e-05,0.0001544,0.00014854,5.860000000000001e-06,0.0005702700000000001,0.0005702700000000001,,0.0004961400000000001,0.0004961400000000001,,7.413000000000001e-05,7.413000000000001e-05,,,,62.04,,,61.96,,,,,,,
1980-03-01,10325.7,,1751.0,1.7510000000000003e-08,0.00010802000000000001,7.964500000000001e-05,2.8375000000000002e-05,0.00013138000000000003,0.00021603500000000003,0.00024921000000000003,0.000663014,,,,0.0007418430000000001,0.0006579130000000001,8.393e-05,0.0005798250000000001,0.000501895,7.793000000000001e-05,0.00016201800000000005,0.00015601800000000004,6.000000000000001e-06,0.0006029990000000001,0.0006029990000000001,,0.000520949,0.000520949,,8.205000000000002e-05,8.205000000000002e-05,,,,58.08,,,57.78,,,,,,,
1980-04-01,9828.7,,1789.0,1.7890000000000003e-08,0.00011733000000000002,8.7954e-05,2.9376e-05,0.00014238000000000003,0.00023120400000000004,0.000268571,0.0006844840000000001,,,,0.00079551,0.00070741,8.81e-05,0.0006149090000000001,0.000533149,8.176e-05,0.000180601,0.000174261,6.340000000000001e-06,0.00061727,0.00061727,,0.0005275,0.0005275,,8.977000000000002e-05,8.977000000000002e-05,,,,53.64,,,58.95,,,,,,,
1980-05-01,8964.3,,1825.0,1.825e-08,0.00012146,9.202700000000002e-05,2.9433000000000004e-05,0.00015453000000000003,0.00024148700000000003,0.000284902,0.0007045530000000001,,,,0.0008262960000000002,0.0007359460000000001,9.035000000000003e-05,0.0006512170000000002,0.0005679970000000001,8.322000000000002e-05,0.00017507900000000002,0.00016794900000000003,7.130000000000001e-06,0.000635426,0.000635426,,0.000536316,0.000536316,,9.911000000000002e-05,9.911000000000002e-05,,,,54.48,,,63.58,,,,,,,
1980-06-01,8856.5,,1858.0,1.858e-08,0.00013409,9.860500000000001e-05,3.5485e-05,0.00015882000000000003,0.00026454500000000004,0.000309139,0.000750367,,,,0.0008881690000000001,0.0007918290000000001,9.634000000000002e-05,0.0007007140000000001,0.0006116440000000001,8.907000000000001e-05,0.00018745500000000003,0.00018018500000000002,7.270000000000001e-06,0.0006774820000000001,0.0006774820000000001,,0.0005705920000000001,0.0005705920000000001,,0.00010689000000000002,0.00010689000000000002,,,,64.08,,,71.88,,,,,,,
1980-07-01,9755.7,,1888.0,1.888e-08,0.00013871,9.893800000000002e-05,3.9772000000000005e-05,0.00020045000000000002,0.0002668680000000001,0.00031174400000000003,0.000812054,,,,0.0009508850000000001,0.000843655,0.00010723000000000002,0.0007455570000000001,0.0006461770000000001,9.938000000000001e-05,0.000205328,0.000197478,7.850000000000001e-06,0.0007387460000000001,0.0007387460000000001,,0.0006238060000000001,0.0006238060000000001,,0.00011494000000000001,0.00011494000000000001,,,,72.24,,,81.5,,,,,,,
1980-08-01,10048.7,,1914.0,1.914e-08,0.00013721,0.00010508300000000001,3.2127e-05,0.00017199,0.000280773,0.000330017,0.0008557440000000001,,,9.640000000000001e-06,0.001010531,0.0008945310000000001,0.00011600000000000001,0.0007885870000000001,0.0006841470000000001,0.00010444000000000001,0.00022194400000000001,0.000210384,1.1560000000000001e-05,0.0007858910000000002,0.0007762510000000002,9.640000000000001e-06,0.0006655510000000001,0.0006559110000000001,9.640000000000001e-06,0.00012034000000000002,0.00012034000000000002,,,,60.0,,,51.73,,,,,,,
1980-09-01,9129.2,,1937.0,1.937e-08,0.00014802,0.000108775,3.9245e-05,0.00018413000000000001,0.00029938500000000005,0.00035198100000000007,0.0008961460000000002,,,1.3290000000000003e-05,0.001074115,0.0009553550000000002,0.00011876000000000001,0.0008375170000000001,0.0007302170000000001,0.0001073,0.00023659800000000003,0.00022513800000000003,1.146e-05,0.0008269010000000001,0.0008136110000000001,1.3290000000000002e-05,0.0006992510000000001,0.0006859610000000001,1.3290000000000002e-05,0.00012765,0.00012765,,,,51.96,,,51.61,,,,,,,
1980-10-01,8452.1,,1956.0,1.956e-08,0.00014898000000000003,0.000114314,3.4666e-05,0.00019282000000000001,0.00031317400000000005,0.000369078,0.0009349320000000001,,,1.5850000000000002e-05,0.0011360290000000002,0.001013009,0.00012302000000000002,0.0008865850000000001,0.000773165,0.00011342000000000002,0.00024944400000000003,0.00023984400000000002,9.600000000000001e-06,0.0008658180000000002,0.0008499680000000002,1.5850000000000002e-05,0.0007287780000000001,0.0007129280000000002,1.5850000000000002e-05,0.00013704000000000003,0.00013704000000000003,,,,51.72,,,56.04,,,,,,,
1980-11-01,7631.7,,1976.0,1.9760000000000003e-08,0.00016399,0.000125177,3.8813e-05,0.00019249000000000002,0.000332007,0.000393268,0.0009759020000000002,,,1.726e-05,0.0011970690000000003,0.001071749,0.00012532,0.0009281620000000002,0.0008154220000000001,0.00011274000000000001,0.000268907,0.000256327,1.2580000000000002e-05,0.000899955,0.0008826950000000001,1.726e-05,0.000754585,0.000737325,1.726e-05,0.00014537,0.00014537,,,,55.44,,,60.57,,,,,,,
1980-12-01,7288.3,,1996.0,1.996e-08,0.00020492,0.000162301,4.2619e-05,0.00023593000000000003,0.000379401,0.00044271400000000003,0.0010469500000000003,,,1.9680000000000005e-05,0.0012686420000000002,0.0011358120000000001,0.00013283000000000001,0.0009752480000000001,0.0008561580000000001,0.00011909000000000001,0.00029339400000000004,0.00027965400000000006,1.3740000000000002e-05,0.000937299,0.000917619,1.9680000000000005e-05,0.0007960290000000001,0.0007763490000000001,1.9680000000000005e-05,0.00014127,0.00014127,,,,65.16,,,74.98,,,,,,,
1981-01-01,6473.8,,2026.0,2.026e-08,0.00018985000000000003,0.00015196,3.789e-05,0.00022042,0.0003679300000000001,0.00043544000000000005,0.0010595399999999999,6.460000000000001e-06,6.460000000000001e-06,2.2520000000000005e-05,0.0013159100000000002,0.0011669500000000001,0.00014896,0.0009747900000000001,0.0008498100000000001,0.00012498,0.00034112000000000004,0.00031714000000000004,2.3980000000000004e-05,0.0009964300000000002,0.0009739100000000001,2.252e-05,0.0008275200000000001,0.0008114600000000001,1.6060000000000002e-05,0.00016891,0.00016245000000000002,6.460000000000001e-06,,,67.56,,,73.95,,,,,,,
1981-02-01,5202.7,,2255.0,2.2550000000000003e-08,0.00019153000000000003,0.00014325000000000004,4.8280000000000005e-05,0.00024397000000000004,0.00036951000000000003,0.00043385,0.0010858500000000002,4.86e-06,4.86e-06,2.601e-05,0.00138363,0.0012186200000000001,0.00016501,0.00101731,0.0008801000000000001,0.00013721,0.00036632000000000006,0.00033852000000000003,2.7800000000000005e-05,0.0010402200000000001,0.0010142100000000002,2.6010000000000003e-05,0.0008561300000000002,0.0008349800000000001,2.1150000000000002e-05,0.00018409000000000003,0.00017923000000000003,4.86e-06,,,79.56,,,97.93,,,,,,,
1981-03-01,4289.8,,2363.0,2.3630000000000004e-08,0.00017697000000000004,0.00012987,4.71e-05,0.00021007000000000003,0.00035097000000000004,0.00041547000000000003,0.0010919100000000002,3.14e-06,3.14e-06,2.517e-05,0.00141039,0.0012431200000000001,0.00016727,0.00104381,0.0009072200000000001,0.00013659,0.00036658000000000003,0.00033590000000000003,3.0680000000000004e-05,0.0010678500000000002,0.00104268,2.517e-05,0.0008841900000000001,0.00086216,2.203e-05,0.00018366000000000001,0.00018052,3.14e-06,,,97.44,,,141.74,,,,,,,
1981-04-01,5698.2,,3160.0,3.1600000000000005e-08,0.00019216000000000003,0.0001444,4.7760000000000004e-05,0.00024609,0.00037339000000000003,0.00043807000000000004,0.00116128,3.6300000000000004e-06,3.6300000000000004e-06,3.143e-05,0.0015110400000000002,0.0012811200000000002,0.00022992000000000005,0.0011083900000000001,0.0009187900000000001,0.00018960000000000003,0.00040265000000000006,0.00036233000000000006,4.032000000000001e-05,0.0011324100000000001,0.00110098,3.143e-05,0.0009439900000000001,0.0009161900000000001,2.7800000000000005e-05,0.00018842000000000002,0.00018479000000000002,3.6300000000000004e-06,,,89.76,,,89.23,,,,,,,
1981-05-01,4875.8,,3274.0,3.274e-08,0.00020585000000000002,0.00013888000000000003,6.697000000000002e-05,0.00030149,0.00037982000000000006,0.00045063000000000004,0.00120238,3.53e-06,3.53e-06,3.5e-05,0.0015712000000000002,0.0013376600000000003,0.00023354000000000002,0.0011526700000000002,0.0009614700000000002,0.0001912,0.0004185300000000001,0.00037619000000000004,4.2340000000000005e-05,0.00118339,0.00114839,3.5000000000000004e-05,0.00098485,0.0009533800000000001,3.147e-05,0.00019854,0.00019501000000000002,3.53e-06,,,96.24,,,117.59,,,,,,,
1981-06-01,4490.3,,6600.0,6.600000000000001e-08,0.00022743000000000004,0.00015506,7.237e-05,0.0003035700000000001,0.00040572000000000004,0.00047802000000000006,0.0012796300000000001,5.230000000000001e-06,5.230000000000001e-06,6.438e-05,0.0018756500000000002,0.00141996,0.00045569,0.0013849,0.00101525,0.00036965,0.0004907500000000001,0.00040471,8.604000000000001e-05,0.0012817800000000002,0.0012174,6.438e-05,0.00108287,0.00102372,5.915000000000001e-05,0.00019891,0.00019368,5.230000000000001e-06,,,121.8,,,145.86,,,,,,,
1981-07-01,4288.2,,7300.0,7.3e-08,0.00024182,0.00016725000000000003,7.457000000000001e-05,0.00033745000000000004,0.00042255000000000005,0.00049961,0.00140168,6.010000000000001e-06,6.010000000000001e-06,6.924000000000001e-05,0.0020390800000000004,0.00153198,0.0005071,0.0014760300000000001,0.0010615400000000001,0.00041449000000000005,0.00056305,0.00047044000000000003,9.261000000000001e-05,0.0014045800000000003,0.0013353400000000004,6.924000000000001e-05,0.0011982400000000004,0.0011350100000000003,6.323e-05,0.00020634,0.00020033,6.010000000000001e-06,,,129.84,,,120.24,,,,,,,
1981-08-01,4272.2,,7450.0,7.450000000000001e-08,0.00025019,0.00015787,9.232000000000001e-05,0.00037556000000000004,0.0004463800000000001,0.00052996,0.00152712,6.000000000000001e-06,6.000000000000001e-06,6.784e-05,0.0021776,0.0016608,0.0005168,0.00154071,0.00112598,0.00041473000000000004,0.0006368900000000001,0.0005348200000000001,0.00010207,0.0015517600000000003,0.0014839200000000001,6.784e-05,0.0013167100000000002,0.0012548700000000002,6.184e-05,0.00023505000000000002,0.00022905,6.000000000000001e-06,,,123.24,,,111.36,,,,,,,
1981-09-01,4423.5,,7670.0,7.67e-08,0.00024802000000000005,0.00016760000000000004,8.042e-05,0.00037699000000000006,0.00048491,0.00057983,0.0016865500000000002,5.500000000000001e-06,5.500000000000001e-06,7.136000000000001e-05,0.0023545300000000005,0.00182211,0.00053242,0.0016185500000000003,0.0011926600000000001,0.00042589000000000006,0.00073598,0.00062945,0.00010653000000000001,0.0017064,0.00163504,7.136000000000001e-05,0.00145001,0.00138415,6.586000000000001e-05,0.00025639000000000006,0.00025089000000000003,5.500000000000001e-06,,,100.44,,,78.53,,,,,,,
1981-10-01,4036.2,,9200.0,9.2e-08,0.00029467,0.00018786,0.00010681000000000002,0.0004621,0.0005281500000000001,0.0006288000000000001,0.0018138100000000001,6.260000000000001e-06,6.260000000000001e-06,8.841000000000002e-05,0.0026102800000000004,0.0019639200000000005,0.00064636,0.0017713000000000004,0.0012578100000000003,0.00051349,0.0008389800000000001,0.0007061100000000001,0.00013287,0.0018280000000000002,0.0017395900000000003,8.841e-05,0.0015494400000000002,0.0014672900000000002,8.215e-05,0.00027856,0.0002723,6.260000000000001e-06,,,83.4,,,93.19,,,,,,,
1981-11-01,3839.3,,10650.0,1.0650000000000001e-07,0.00030689000000000004,0.00019996,0.00010693000000000001,0.00045253000000000003,0.0005861500000000001,0.0007006600000000001,0.0019396,1.286e-05,1.286e-05,0.00010068,0.0028400000000000005,0.00209814,0.0007418600000000001,0.0019162200000000002,0.0013245800000000001,0.00059164,0.0009237800000000001,0.0007735600000000001,0.00015022000000000004,0.00195764,0.00185696,0.00010068,0.001645,0.00155718,8.782000000000001e-05,0.00031264000000000004,0.00029978000000000003,1.286e-05,,,88.68,,,91.95,,,,,,,
1981-12-01,3719.1,,10600.0,1.0600000000000001e-07,0.00039495000000000003,0.00029580000000000003,9.915000000000001e-05,0.0005132800000000001,0.00067973,0.0008006000000000002,0.00212399,8e-06,8e-06,0.00010505,0.0031290800000000002,0.00237,0.00075908,0.00199315,0.00140466,0.00058849,0.0011359300000000003,0.0009653400000000002,0.00017059,0.0020509,0.00194585,0.00010505000000000002,0.00176074,0.00166369,9.705000000000001e-05,0.00029016000000000003,0.00028216000000000005,8e-06,,,83.28,,,84.35,,,,,,,
1982-01-01,4037.9,,10075.0,1.0075000000000001e-07,0.00037155,0.00026782000000000005,0.00010373,0.0005080400000000001,0.0006729700000000001,0.0008058500000000001,0.0022546700000000003,7.1100000000000005e-06,7.1100000000000005e-06,0.00010684,0.0032742400000000003,0.00253863,0.0007356100000000001,0.0020522,0.00147317,0.0005790300000000001,0.0012220400000000002,0.00106546,0.00015658000000000002,0.00223543,0.00212859,0.00010684000000000001,0.00192336,0.0018236300000000001,9.973000000000001e-05,0.00031207000000000007,0.00030496000000000006,7.1100000000000005e-06,,,87.12,,,77.04,,,,,,,
1982-02-01,4146.9,,10050.0,1.005e-07,0.00038795,0.00025613000000000003,0.00013182000000000002,0.00057866,0.0006666600000000001,0.00080867,0.00239502,7.2800000000000014e-06,7.2800000000000014e-06,0.00011466000000000002,0.0034738600000000005,0.0027291800000000003,0.0007446800000000002,0.0021176400000000005,0.0015383500000000002,0.0005792900000000001,0.0013562200000000002,0.0011908300000000001,0.00016539000000000001,0.00241111,0.0022964500000000002,0.00011466,0.00209269,0.00198531,0.00010738,0.0003184200000000001,0.00031114000000000006,7.2800000000000014e-06,,,85.56,,,88.66,,,,,,,
1982-03-01,3885.7,,11600.0,1.16e-07,0.00036881000000000007,0.00024710000000000004,0.00012171000000000001,0.00060683,0.00066578,0.0008176600000000001,0.00251425,8.510000000000002e-06,8.510000000000002e-06,0.00013967000000000002,0.003813810000000001,0.0029431400000000003,0.00087067,0.0023133700000000004,0.0016370400000000002,0.00067633,0.0015004400000000002,0.0013061000000000001,0.00019434000000000004,0.00257232,0.00243265,0.00013967000000000005,0.00224464,0.00211348,0.00013116000000000004,0.00032768,0.00031917,8.510000000000002e-06,,,82.2,,,120.35,,,,,,,
1982-04-01,3484.8,,12000.0,1.2000000000000002e-07,0.00055025,0.00042903,0.00012122000000000001,0.00070985,0.0008612500000000001,0.00103075,0.00267386,8.65e-06,8.65e-06,9.322000000000002e-05,0.00406627,0.0031613400000000003,0.0009049300000000001,0.0023967400000000005,0.0017094800000000002,0.0006872600000000001,0.0016695300000000002,0.0014518600000000001,0.00021767000000000002,0.0025074100000000003,0.0024141900000000005,9.322e-05,0.0021601700000000003,0.0020756000000000004,8.457000000000001e-05,0.00034724000000000007,0.00033859000000000005,8.65e-06,,,98.4,,,124.77,,,,,,,
1982-05-01,3786.4,,14600.0,1.46e-07,0.00053682,0.00038303,0.00015379000000000003,0.0006806200000000002,0.0008930600000000001,0.00110635,0.00286511,9.840000000000002e-06,9.840000000000002e-06,8.217000000000002e-05,0.00446792,0.00336366,0.0011042600000000001,0.00261755,0.00177542,0.0008421300000000001,0.0018503700000000005,0.0015882400000000003,0.00026213000000000007,0.00273901,0.0026568399999999997,8.217000000000001e-05,0.00235094,0.00227861,7.233000000000001e-05,0.00038807,0.00037823,9.840000000000002e-06,,,88.8,,,81.16,,,,,,,
1982-06-01,3692.0,,15750.0,1.5750000000000003e-07,0.0005121600000000001,0.0003841,0.00012806,0.0006517200000000001,0.00098405,0.0012133900000000002,0.0030521000000000003,1.096e-05,1.096e-05,7.377000000000001e-05,0.004872410000000001,0.00369915,0.0011732600000000002,0.00287712,0.00198812,0.0008890000000000001,0.0019952900000000003,0.00171103,0.00028426000000000005,0.0029051700000000003,0.0028314000000000004,7.377000000000001e-05,0.00245551,0.0023927,6.281e-05,0.00044966000000000006,0.00043870000000000004,1.096e-05,,,70.32,,,72.23,,,,,,,
1982-07-01,3943.9,,39000.0,3.9e-07,0.0006770500000000001,0.00045263000000000004,0.00022442000000000002,0.0032104600000000005,0.0011906800000000002,0.00146242,0.0032334900000000003,2.7430000000000003e-05,2.7430000000000003e-05,0.00019754,0.0068857300000000005,0.004078720000000001,0.0028070100000000004,0.00429504,0.0021148200000000003,0.00218022,0.0025906900000000005,0.0019639,0.0006267900000000001,0.0031553300000000005,0.00295779,0.00019754,0.00261982,0.00244971,0.00017011,0.0005355100000000001,0.0005080800000000001,2.7430000000000003e-05,,,,,,87.3,,,,,,,
1982-08-01,3457.6,,39000.0,3.9e-07,0.0007145700000000001,0.00045523000000000004,0.00025934000000000005,0.0029038700000000002,0.0013277500000000002,0.0015990100000000003,0.0033510200000000006,2.8210000000000006e-05,2.8210000000000006e-05,0.00022041,0.007525220000000001,0.0047728200000000005,0.0027524000000000003,0.004422490000000001,0.0023208900000000004,0.0021016000000000003,0.00310273,0.00245193,0.0006508000000000001,0.0033156800000000005,0.0030952700000000002,0.00022041,0.0026914300000000003,0.0024992300000000003,0.0001922,0.00062425,0.00059604,2.8210000000000006e-05,,,,,,108.24,,,,,,,
1982-09-01,3741.4,,39000.0,3.9e-07,0.0007201100000000002,0.0004677300000000001,0.00025238,0.00315064,0.0013435000000000003,0.0015880900000000001,0.0034129200000000007,2.7510000000000003e-05,2.7510000000000003e-05,0.00023436000000000003,0.007631460000000001,0.00489541,0.0027360500000000007,0.004626090000000001,0.00254007,0.0020860200000000005,0.0030053700000000003,0.00235534,0.0006500300000000001,0.0034312200000000005,0.0031968600000000006,0.00023436000000000003,0.0028057200000000007,0.0025988700000000005,0.00020685,0.0006255,0.00059799,2.7510000000000003e-05,,,,,,127.85,,,,,,,
1982-10-01,3700.7,,39000.0,3.9e-07,0.0007280800000000001,0.0005229200000000001,0.00020516000000000002,0.00304001,0.00147116,0.00172116,0.0036799500000000004,2.6770000000000003e-05,2.6770000000000003e-05,0.00027485000000000004,0.008430650000000001,0.005688460000000001,0.0027421900000000003,0.00492746,0.0028774300000000003,0.00205003,0.0035031900000000006,0.0028110300000000004,0.00069216,0.00374558,0.0034707300000000004,0.00027485000000000004,0.00308951,0.0028414300000000003,0.00024808,0.00065607,0.0006293000000000001,2.6770000000000003e-05,,,,,,131.58,,,,,,,
1982-11-01,3465.5,,43400.0,4.3400000000000005e-07,0.00083345,0.00055274,0.00028071000000000004,0.0035324000000000006,0.00164816,0.0019082100000000002,0.00404188,2.9430000000000005e-05,2.9430000000000005e-05,0.00032298000000000006,0.009433460000000001,0.0063662400000000004,0.0030672200000000007,0.00546134,0.0032068,0.0022545400000000006,0.003972120000000001,0.0031594400000000003,0.0008126800000000001,0.004219720000000001,0.0038967400000000005,0.00032298,0.0034674200000000006,0.0031738700000000005,0.00029355,0.0007523000000000001,0.0007228700000000001,2.9430000000000005e-05,,,,,,130.16,,,,,,,
